sales,region,date
1647.0,south,2020-02-03 00:00:00
1764.0,east,2020-02-03 00:00:00
1662.0,west,2020-02-03 00:00:00
1563.0,north,2020-02-04 00:00:00
1755.0,south,2020-02-04 00:00:00
1659.0,east,2020-02-04 00:00:00
1575.0,west,2020-02-04 00:00:00
1716.0,north,2020-02-05 00:00:00
1506.0,south,2020-02-05 00:00:00
1734.0,east,2020-02-05 00:00:00
1704.0,west,2020-02-05 00:00:00
1512.0,north,2020-02-06 00:00:00
1572.0,south,2020-02-06 00:00:00
1782.0,east,2020-02-06 00:00:00
1554.0,west,2020-02-06 00:00:00
1782.0,north,2020-02-07 00:00:00
1701.0,south,2020-02-07 00:00:00
1698.0,east,2020-02-07 00:00:00
1671.0,west,2020-02-07 00:00:00
1584.0,north,2020-02-08 00:00:00
1602.0,south,2020-02-08 00:00:00
1755.0,east,2020-02-08 00:00:00
1614.0,west,2020-02-08 00:00:00
1743.0,north,2020-02-09 00:00:00
1788.0,south,2020-02-09 00:00:00
1644.0,east,2020-02-09 00:00:00
1728.0,west,2020-02-09 00:00:00
1599.0,north,2020-02-10 00:00:00
1689.0,south,2020-02-10 00:00:00
1776.0,east,2020-02-10 00:00:00
1569.0,west,2020-02-10 00:00:00
1791.0,north,2020-02-11 00:00:00
1638.0,south,2020-02-11 00:00:00
1716.0,east,2020-02-11 00:00:00
1788.0,west,2020-02-11 00:00:00
1758.0,north,2020-02-12 00:00:00
1752.0,south,2020-02-12 00:00:00
1599.0,east,2020-02-12 00:00:00
1533.0,west,2020-02-12 00:00:00
1548.0,north,2020-02-13 00:00:00
1800.0,south,2020-02-13 00:00:00
1659.0,east,2020-02-13 00:00:00
1617.0,west,2020-02-13 00:00:00
1746.0,north,2020-02-14 00:00:00
1644.0,south,2020-02-14 00:00:00
1698.0,east,2020-02-14 00:00:00
1533.0,west,2020-02-14 00:00:00
1704.0,north,2020-02-15 00:00:00
1524.0,south,2020-02-15 00:00:00
1545.0,east,2020-02-15 00:00:00
1731.0,west,2020-02-15 00:00:00
1665.0,north,2020-02-16 00:00:00
1791.0,south,2020-02-16 00:00:00
1605.0,east,2020-02-16 00:00:00
1743.0,west,2020-02-16 00:00:00
1677.0,north,2020-02-17 00:00:00
1590.0,south,2020-02-17 00:00:00
1722.0,east,2020-02-17 00:00:00
1743.0,west,2020-02-17 00:00:00
1668.0,north,2020-02-18 00:00:00
1620.0,south,2020-02-18 00:00:00
1704.0,east,2020-02-18 00:00:00
1683.0,west,2020-02-18 00:00:00
1551.0,north,2020-02-19 00:00:00
1650.0,south,2020-02-19 00:00:00
1689.0,east,2020-02-19 00:00:00
1638.0,west,2020-02-19 00:00:00
1518.0,north,2020-02-20 00:00:00
1593.0,south,2020-02-20 00:00:00
1632.0,east,2020-02-20 00:00:00
1602.0,west,2020-02-20 00:00:00
1761.0,north,2020-02-21 00:00:00
1755.0,south,2020-02-21 00:00:00
1581.0,east,2020-02-21 00:00:00
1794.0,west,2020-02-21 00:00:00
1545.0,north,2020-02-22 00:00:00
1689.0,south,2020-02-22 00:00:00
1632.0,east,2020-02-22 00:00:00
1668.0,west,2020-02-22 00:00:00
1638.0,north,2020-02-23 00:00:00
1602.0,south,2020-02-23 00:00:00
1686.0,east,2020-02-23 00:00:00
1776.0,west,2020-02-23 00:00:00
1593.0,north,2020-02-24 00:00:00
1734.0,south,2020-02-24 00:00:00
1608.0,east,2020-02-24 00:00:00
1617.0,west,2020-02-24 00:00:00
1656.0,north,2020-02-25 00:00:00
1722.0,south,2020-02-25 00:00:00
1566.0,east,2020-02-25 00:00:00
1548.0,west,2020-02-25 00:00:00
1545.0,north,2020-02-26 00:00:00
1521.0,south,2020-02-26 00:00:00
1728.0,east,2020-02-26 00:00:00
1668.0,west,2020-02-26 00:00:00
1698.0,north,2020-02-27 00:00:00
1599.0,south,2020-02-27 00:00:00
1581.0,east,2020-02-27 00:00:00
1527.0,west,2020-02-27 00:00:00
1509.0,north,2020-02-28 00:00:00
1686.0,south,2020-02-28 00:00:00
1590.0,east,2020-02-28 00:00:00
1689.0,west,2020-02-28 00:00:00
1671.0,north,2020-02-29 00:00:00
1728.0,south,2020-02-29 00:00:00
1524.0,east,2020-02-29 00:00:00
1656.0,west,2020-02-29 00:00:00
1593.0,north,2020-03-01 00:00:00
1626.0,south,2020-03-01 00:00:00
1626.0,east,2020-03-01 00:00:00
1692.0,west,2020-03-01 00:00:00
1509.0,north,2020-03-02 00:00:00
1788.0,south,2020-03-02 00:00:00
1572.0,east,2020-03-02 00:00:00
1569.0,west,2020-03-02 00:00:00
1632.0,north,2020-03-03 00:00:00
1548.0,south,2020-03-03 00:00:00
1623.0,east,2020-03-03 00:00:00
1506.0,west,2020-03-03 00:00:00
1773.0,north,2020-03-04 00:00:00
1677.0,south,2020-03-04 00:00:00
1638.0,east,2020-03-04 00:00:00
1569.0,west,2020-03-04 00:00:00
1794.0,north,2020-03-05 00:00:00
1764.0,south,2020-03-05 00:00:00
1530.0,east,2020-03-05 00:00:00
1770.0,west,2020-03-05 00:00:00
1623.0,north,2020-03-06 00:00:00
1734.0,south,2020-03-06 00:00:00
1698.0,east,2020-03-06 00:00:00
1503.0,west,2020-03-06 00:00:00
1641.0,north,2020-03-07 00:00:00
1581.0,south,2020-03-07 00:00:00
1797.0,east,2020-03-07 00:00:00
1674.0,west,2020-03-07 00:00:00
1701.0,north,2020-03-08 00:00:00
1590.0,south,2020-03-08 00:00:00
1599.0,east,2020-03-08 00:00:00
1791.0,west,2020-03-08 00:00:00
1719.0,north,2020-03-09 00:00:00
1776.0,south,2020-03-09 00:00:00
1542.0,east,2020-03-09 00:00:00
1740.0,west,2020-03-09 00:00:00
1644.0,north,2020-03-10 00:00:00
1653.0,south,2020-03-10 00:00:00
1797.0,east,2020-03-10 00:00:00
1740.0,west,2020-03-10 00:00:00
1605.0,north,2020-03-11 00:00:00
1584.0,south,2020-03-11 00:00:00
1662.0,east,2020-03-11 00:00:00
1572.0,west,2020-03-11 00:00:00
1635.0,north,2020-03-12 00:00:00
1548.0,south,2020-03-12 00:00:00
1680.0,east,2020-03-12 00:00:00
1767.0,west,2020-03-12 00:00:00
1554.0,north,2020-03-13 00:00:00
1686.0,south,2020-03-13 00:00:00
1749.0,east,2020-03-13 00:00:00
1554.0,west,2020-03-13 00:00:00
1662.0,north,2020-03-14 00:00:00
1557.0,south,2020-03-14 00:00:00
1755.0,east,2020-03-14 00:00:00
1758.0,west,2020-03-14 00:00:00
1500.0,north,2020-03-15 00:00:00
1665.0,south,2020-03-15 00:00:00
1761.0,east,2020-03-15 00:00:00
1626.0,west,2020-03-15 00:00:00
1650.0,north,2020-03-16 00:00:00
1722.0,south,2020-03-16 00:00:00
1641.0,east,2020-03-16 00:00:00
1611.0,west,2020-03-16 00:00:00
1701.0,north,2020-03-17 00:00:00
1701.0,south,2020-03-17 00:00:00
1794.0,east,2020-03-17 00:00:00
1509.0,west,2020-03-17 00:00:00
1566.0,north,2020-03-18 00:00:00
1716.0,south,2020-03-18 00:00:00
1701.0,east,2020-03-18 00:00:00
1605.0,west,2020-03-18 00:00:00
1581.0,north,2020-03-19 00:00:00
1797.0,south,2020-03-19 00:00:00
1725.0,east,2020-03-19 00:00:00
1554.0,west,2020-03-19 00:00:00
1665.0,north,2020-03-20 00:00:00
1641.0,south,2020-03-20 00:00:00
1677.0,east,2020-03-20 00:00:00
1707.0,west,2020-03-20 00:00:00
1575.0,north,2020-03-21 00:00:00
1674.0,south,2020-03-21 00:00:00
1707.0,east,2020-03-21 00:00:00
1710.0,west,2020-03-21 00:00:00
1644.0,north,2020-03-22 00:00:00
1668.0,south,2020-03-22 00:00:00
1674.0,east,2020-03-22 00:00:00
1737.0,west,2020-03-22 00:00:00
1767.0,north,2020-03-23 00:00:00
1620.0,south,2020-03-23 00:00:00
1593.0,east,2020-03-23 00:00:00
1542.0,west,2020-03-23 00:00:00
1548.0,north,2020-03-24 00:00:00
1662.0,south,2020-03-24 00:00:00
1740.0,east,2020-03-24 00:00:00
1572.0,west,2020-03-24 00:00:00
1779.0,north,2020-03-25 00:00:00
1770.0,south,2020-03-25 00:00:00
1623.0,east,2020-03-25 00:00:00
1575.0,west,2020-03-25 00:00:00
1785.0,north,2020-03-26 00:00:00
1671.0,south,2020-03-26 00:00:00
1749.0,east,2020-03-26 00:00:00
1791.0,west,2020-03-26 00:00:00
1713.0,north,2020-03-27 00:00:00
1623.0,south,2020-03-27 00:00:00
1605.0,east,2020-03-27 00:00:00
1566.0,west,2020-03-27 00:00:00
1569.0,north,2020-03-28 00:00:00
1605.0,south,2020-03-28 00:00:00
1728.0,east,2020-03-28 00:00:00
1665.0,west,2020-03-28 00:00:00
1782.0,north,2020-03-29 00:00:00
1800.0,south,2020-03-29 00:00:00
1518.0,east,2020-03-29 00:00:00
1800.0,west,2020-03-29 00:00:00
1515.0,north,2020-03-30 00:00:00
1764.0,south,2020-03-30 00:00:00
1632.0,east,2020-03-30 00:00:00
1608.0,west,2020-03-30 00:00:00
1794.0,north,2020-03-31 00:00:00
1635.0,south,2020-03-31 00:00:00
1572.0,east,2020-03-31 00:00:00
1629.0,west,2020-03-31 00:00:00
1557.0,north,2020-04-01 00:00:00
1536.0,south,2020-04-01 00:00:00
1587.0,east,2020-04-01 00:00:00
1728.0,west,2020-04-01 00:00:00
1779.0,north,2020-04-02 00:00:00
1773.0,south,2020-04-02 00:00:00
1794.0,east,2020-04-02 00:00:00
1503.0,west,2020-04-02 00:00:00
1767.0,north,2020-04-03 00:00:00
1743.0,south,2020-04-03 00:00:00
1560.0,east,2020-04-03 00:00:00
1746.0,west,2020-04-03 00:00:00
1731.0,north,2020-04-04 00:00:00
1692.0,south,2020-04-04 00:00:00
1722.0,east,2020-04-04 00:00:00
1563.0,west,2020-04-04 00:00:00
1797.0,north,2020-04-05 00:00:00
1755.0,south,2020-04-05 00:00:00
1611.0,east,2020-04-05 00:00:00
1635.0,west,2020-04-05 00:00:00
1752.0,north,2020-04-06 00:00:00
1749.0,south,2020-04-06 00:00:00
1782.0,east,2020-04-06 00:00:00
1521.0,west,2020-04-06 00:00:00
1752.0,north,2020-04-07 00:00:00
1686.0,south,2020-04-07 00:00:00
1500.0,east,2020-04-07 00:00:00
1785.0,west,2020-04-07 00:00:00
1611.0,north,2020-04-08 00:00:00
1794.0,south,2020-04-08 00:00:00
1734.0,east,2020-04-08 00:00:00
1659.0,west,2020-04-08 00:00:00
1650.0,north,2020-04-09 00:00:00
1587.0,south,2020-04-09 00:00:00
1629.0,east,2020-04-09 00:00:00
1506.0,west,2020-04-09 00:00:00
1794.0,north,2020-04-10 00:00:00
1551.0,south,2020-04-10 00:00:00
1503.0,east,2020-04-10 00:00:00
1776.0,west,2020-04-10 00:00:00
1659.0,north,2020-04-11 00:00:00
1590.0,south,2020-04-11 00:00:00
1515.0,east,2020-04-11 00:00:00
1506.0,west,2020-04-11 00:00:00
1722.0,north,2020-04-12 00:00:00
1512.0,south,2020-04-12 00:00:00
1773.0,east,2020-04-12 00:00:00
1635.0,west,2020-04-12 00:00:00
1548.0,north,2020-04-13 00:00:00
1692.0,south,2020-04-13 00:00:00
1698.0,east,2020-04-13 00:00:00
1755.0,west,2020-04-13 00:00:00
1521.0,north,2020-04-14 00:00:00
1593.0,south,2020-04-14 00:00:00
1644.0,east,2020-04-14 00:00:00
1587.0,west,2020-04-14 00:00:00
1800.0,north,2020-04-15 00:00:00
1788.0,south,2020-04-15 00:00:00
1764.0,east,2020-04-15 00:00:00
1650.0,west,2020-04-15 00:00:00
1704.0,north,2020-04-16 00:00:00
1659.0,south,2020-04-16 00:00:00
1644.0,east,2020-04-16 00:00:00
1500.0,west,2020-04-16 00:00:00
1734.0,north,2020-04-17 00:00:00
1617.0,south,2020-04-17 00:00:00
1584.0,east,2020-04-17 00:00:00
1569.0,west,2020-04-17 00:00:00
1623.0,north,2020-04-18 00:00:00
1500.0,south,2020-04-18 00:00:00
1578.0,east,2020-04-18 00:00:00
1590.0,west,2020-04-18 00:00:00
1761.0,north,2020-04-19 00:00:00
1728.0,south,2020-04-19 00:00:00
1716.0,east,2020-04-19 00:00:00
1704.0,west,2020-04-19 00:00:00
1665.0,north,2020-04-20 00:00:00
1515.0,south,2020-04-20 00:00:00
1725.0,east,2020-04-20 00:00:00
1695.0,west,2020-04-20 00:00:00
1755.0,north,2020-04-21 00:00:00
1521.0,south,2020-04-21 00:00:00
1629.0,east,2020-04-21 00:00:00
1686.0,west,2020-04-21 00:00:00
1614.0,north,2020-04-22 00:00:00
1614.0,south,2020-04-22 00:00:00
1569.0,east,2020-04-22 00:00:00
1527.0,west,2020-04-22 00:00:00
1764.0,north,2020-04-23 00:00:00
1524.0,south,2020-04-23 00:00:00
1611.0,east,2020-04-23 00:00:00
1785.0,west,2020-04-23 00:00:00
1716.0,north,2020-04-24 00:00:00
1692.0,south,2020-04-24 00:00:00
1506.0,east,2020-04-24 00:00:00
1533.0,west,2020-04-24 00:00:00
1638.0,north,2020-04-25 00:00:00
1638.0,south,2020-04-25 00:00:00
1755.0,east,2020-04-25 00:00:00
1545.0,west,2020-04-25 00:00:00
1512.0,north,2020-04-26 00:00:00
1593.0,south,2020-04-26 00:00:00
1674.0,east,2020-04-26 00:00:00
1719.0,west,2020-04-26 00:00:00
1530.0,north,2020-04-27 00:00:00
1593.0,south,2020-04-27 00:00:00
1641.0,east,2020-04-27 00:00:00
1575.0,west,2020-04-27 00:00:00
1788.0,north,2020-04-28 00:00:00
1749.0,south,2020-04-28 00:00:00
1581.0,east,2020-04-28 00:00:00
1524.0,west,2020-04-28 00:00:00
1680.0,north,2020-04-29 00:00:00
1674.0,south,2020-04-29 00:00:00
1773.0,east,2020-04-29 00:00:00
1674.0,west,2020-04-29 00:00:00
1779.0,north,2020-04-30 00:00:00
1569.0,south,2020-04-30 00:00:00
1590.0,east,2020-04-30 00:00:00
1689.0,west,2020-04-30 00:00:00
1755.0,north,2020-05-01 00:00:00
1752.0,south,2020-05-01 00:00:00
1641.0,east,2020-05-01 00:00:00
1605.0,west,2020-05-01 00:00:00
1587.0,north,2020-05-02 00:00:00
1521.0,south,2020-05-02 00:00:00
1605.0,east,2020-05-02 00:00:00
1557.0,west,2020-05-02 00:00:00
1680.0,north,2020-05-03 00:00:00
1566.0,south,2020-05-03 00:00:00
1719.0,east,2020-05-03 00:00:00
1563.0,west,2020-05-03 00:00:00
1569.0,north,2020-05-04 00:00:00
1608.0,south,2020-05-04 00:00:00
1578.0,east,2020-05-04 00:00:00
1641.0,west,2020-05-04 00:00:00
1587.0,north,2020-05-05 00:00:00
1674.0,south,2020-05-05 00:00:00
1500.0,east,2020-05-05 00:00:00
1686.0,west,2020-05-05 00:00:00
1521.0,north,2020-05-06 00:00:00
1683.0,south,2020-05-06 00:00:00
1767.0,east,2020-05-06 00:00:00
1776.0,west,2020-05-06 00:00:00
1557.0,north,2020-05-07 00:00:00
1623.0,south,2020-05-07 00:00:00
1557.0,east,2020-05-07 00:00:00
1746.0,west,2020-05-07 00:00:00
1680.0,north,2020-05-08 00:00:00
1587.0,south,2020-05-08 00:00:00
1695.0,east,2020-05-08 00:00:00
1629.0,west,2020-05-08 00:00:00
1674.0,north,2020-05-09 00:00:00
1620.0,south,2020-05-09 00:00:00
1560.0,east,2020-05-09 00:00:00
1590.0,west,2020-05-09 00:00:00
1623.0,north,2020-05-10 00:00:00
1689.0,south,2020-05-10 00:00:00
1656.0,east,2020-05-10 00:00:00
1695.0,west,2020-05-10 00:00:00
1674.0,north,2020-05-11 00:00:00
1554.0,south,2020-05-11 00:00:00
1680.0,east,2020-05-11 00:00:00
1575.0,west,2020-05-11 00:00:00
1500.0,north,2020-05-12 00:00:00
1791.0,south,2020-05-12 00:00:00
1614.0,east,2020-05-12 00:00:00
1695.0,west,2020-05-12 00:00:00
1767.0,north,2020-05-13 00:00:00
1725.0,south,2020-05-13 00:00:00
1701.0,east,2020-05-13 00:00:00
1629.0,west,2020-05-13 00:00:00
1656.0,north,2020-05-14 00:00:00
1713.0,south,2020-05-14 00:00:00
1737.0,east,2020-05-14 00:00:00
1671.0,west,2020-05-14 00:00:00
1533.0,north,2020-05-15 00:00:00
1644.0,south,2020-05-15 00:00:00
1560.0,east,2020-05-15 00:00:00
1740.0,west,2020-05-15 00:00:00
1767.0,north,2020-05-16 00:00:00
1791.0,south,2020-05-16 00:00:00
1509.0,east,2020-05-16 00:00:00
1614.0,west,2020-05-16 00:00:00
1566.0,north,2020-05-17 00:00:00
1758.0,south,2020-05-17 00:00:00
1668.0,east,2020-05-17 00:00:00
1707.0,west,2020-05-17 00:00:00
1638.0,north,2020-05-18 00:00:00
1596.0,south,2020-05-18 00:00:00
1767.0,east,2020-05-18 00:00:00
1683.0,west,2020-05-18 00:00:00
1641.0,north,2020-05-19 00:00:00
1713.0,south,2020-05-19 00:00:00
1515.0,east,2020-05-19 00:00:00
1602.0,west,2020-05-19 00:00:00
1575.0,north,2020-05-20 00:00:00
1791.0,south,2020-05-20 00:00:00
1545.0,east,2020-05-20 00:00:00
1686.0,west,2020-05-20 00:00:00
1587.0,north,2020-05-21 00:00:00
1791.0,south,2020-05-21 00:00:00
1653.0,east,2020-05-21 00:00:00
1671.0,west,2020-05-21 00:00:00
1542.0,north,2020-05-22 00:00:00
1686.0,south,2020-05-22 00:00:00
1569.0,east,2020-05-22 00:00:00
1518.0,west,2020-05-22 00:00:00
1620.0,north,2020-05-23 00:00:00
1536.0,south,2020-05-23 00:00:00
1713.0,east,2020-05-23 00:00:00
1788.0,west,2020-05-23 00:00:00
1773.0,north,2020-05-24 00:00:00
1785.0,south,2020-05-24 00:00:00
1509.0,east,2020-05-24 00:00:00
1713.0,west,2020-05-24 00:00:00
1536.0,north,2020-05-25 00:00:00
1704.0,south,2020-05-25 00:00:00
1563.0,east,2020-05-25 00:00:00
1539.0,west,2020-05-25 00:00:00
1545.0,north,2020-05-26 00:00:00
1530.0,south,2020-05-26 00:00:00
1758.0,east,2020-05-26 00:00:00
1656.0,west,2020-05-26 00:00:00
1563.0,north,2020-05-27 00:00:00
1758.0,south,2020-05-27 00:00:00
1656.0,east,2020-05-27 00:00:00
1707.0,west,2020-05-27 00:00:00
1581.0,north,2020-05-28 00:00:00
1569.0,south,2020-05-28 00:00:00
1533.0,east,2020-05-28 00:00:00
1566.0,west,2020-05-28 00:00:00
1722.0,north,2020-05-29 00:00:00
1602.0,south,2020-05-29 00:00:00
1698.0,east,2020-05-29 00:00:00
1566.0,west,2020-05-29 00:00:00
1599.0,north,2020-05-30 00:00:00
1788.0,south,2020-05-30 00:00:00
1743.0,east,2020-05-30 00:00:00
1647.0,west,2020-05-30 00:00:00
1566.0,north,2020-05-31 00:00:00
1608.0,south,2020-05-31 00:00:00
1791.0,east,2020-05-31 00:00:00
1764.0,west,2020-05-31 00:00:00
1752.0,north,2020-06-01 00:00:00
1608.0,south,2020-06-01 00:00:00
1554.0,east,2020-06-01 00:00:00
1710.0,west,2020-06-01 00:00:00
1677.0,north,2020-06-02 00:00:00
1794.0,south,2020-06-02 00:00:00
1800.0,east,2020-06-02 00:00:00
1767.0,west,2020-06-02 00:00:00
1782.0,north,2020-06-03 00:00:00
1584.0,south,2020-06-03 00:00:00
1545.0,east,2020-06-03 00:00:00
1617.0,west,2020-06-03 00:00:00
1644.0,north,2020-06-04 00:00:00
1527.0,south,2020-06-04 00:00:00
1707.0,east,2020-06-04 00:00:00
1773.0,west,2020-06-04 00:00:00
1587.0,north,2020-06-05 00:00:00
1632.0,south,2020-06-05 00:00:00
1569.0,east,2020-06-05 00:00:00
1566.0,west,2020-06-05 00:00:00
1683.0,north,2020-06-06 00:00:00
1689.0,south,2020-06-06 00:00:00
1704.0,east,2020-06-06 00:00:00
1749.0,west,2020-06-06 00:00:00
1620.0,north,2020-06-07 00:00:00
1650.0,south,2020-06-07 00:00:00
1743.0,east,2020-06-07 00:00:00
1674.0,west,2020-06-07 00:00:00
1527.0,north,2020-06-08 00:00:00
1638.0,south,2020-06-08 00:00:00
1584.0,east,2020-06-08 00:00:00
1695.0,west,2020-06-08 00:00:00
1503.0,north,2020-06-09 00:00:00
1569.0,south,2020-06-09 00:00:00
1572.0,east,2020-06-09 00:00:00
1593.0,west,2020-06-09 00:00:00
1761.0,north,2020-06-10 00:00:00
1512.0,south,2020-06-10 00:00:00
1617.0,east,2020-06-10 00:00:00
1593.0,west,2020-06-10 00:00:00
1590.0,north,2020-06-11 00:00:00
1611.0,south,2020-06-11 00:00:00
1719.0,east,2020-06-11 00:00:00
1719.0,west,2020-06-11 00:00:00
1512.0,north,2020-06-12 00:00:00
1776.0,south,2020-06-12 00:00:00
1575.0,east,2020-06-12 00:00:00
1746.0,west,2020-06-12 00:00:00
1581.0,north,2020-06-13 00:00:00
1689.0,south,2020-06-13 00:00:00
1776.0,east,2020-06-13 00:00:00
1560.0,west,2020-06-13 00:00:00
1734.0,north,2020-06-14 00:00:00
1788.0,south,2020-06-14 00:00:00
1743.0,east,2020-06-14 00:00:00
1719.0,west,2020-06-14 00:00:00
1542.0,north,2020-06-15 00:00:00
1758.0,south,2020-06-15 00:00:00
1674.0,east,2020-06-15 00:00:00
1584.0,west,2020-06-15 00:00:00
1668.0,north,2020-06-16 00:00:00
1620.0,south,2020-06-16 00:00:00
1695.0,east,2020-06-16 00:00:00
1638.0,west,2020-06-16 00:00:00
1554.0,north,2020-06-17 00:00:00
1659.0,south,2020-06-17 00:00:00
1734.0,east,2020-06-17 00:00:00
1527.0,west,2020-06-17 00:00:00
1611.0,north,2020-06-18 00:00:00
1734.0,south,2020-06-18 00:00:00
1743.0,east,2020-06-18 00:00:00
1557.0,west,2020-06-18 00:00:00
1800.0,north,2020-06-19 00:00:00
1536.0,south,2020-06-19 00:00:00
1578.0,east,2020-06-19 00:00:00
1515.0,west,2020-06-19 00:00:00
1647.0,north,2020-06-20 00:00:00
1641.0,south,2020-06-20 00:00:00
1614.0,east,2020-06-20 00:00:00
1518.0,west,2020-06-20 00:00:00
1755.0,north,2020-06-21 00:00:00
1620.0,south,2020-06-21 00:00:00
1725.0,east,2020-06-21 00:00:00
1668.0,west,2020-06-21 00:00:00
1761.0,north,2020-06-22 00:00:00
1542.0,south,2020-06-22 00:00:00
1539.0,east,2020-06-22 00:00:00
1524.0,west,2020-06-22 00:00:00
1767.0,north,2020-06-23 00:00:00
1581.0,south,2020-06-23 00:00:00
1770.0,east,2020-06-23 00:00:00
1758.0,west,2020-06-23 00:00:00
1617.0,north,2020-06-24 00:00:00
1518.0,south,2020-06-24 00:00:00
1791.0,east,2020-06-24 00:00:00
1695.0,west,2020-06-24 00:00:00
1503.0,north,2020-06-25 00:00:00
1794.0,south,2020-06-25 00:00:00
1638.0,east,2020-06-25 00:00:00
1536.0,west,2020-06-25 00:00:00
1707.0,north,2020-06-26 00:00:00
1578.0,south,2020-06-26 00:00:00
1719.0,east,2020-06-26 00:00:00
1728.0,west,2020-06-26 00:00:00
1644.0,north,2020-06-27 00:00:00
1527.0,south,2020-06-27 00:00:00
1578.0,east,2020-06-27 00:00:00
1623.0,west,2020-06-27 00:00:00
1608.0,north,2020-06-28 00:00:00
1779.0,south,2020-06-28 00:00:00
1689.0,east,2020-06-28 00:00:00
1629.0,west,2020-06-28 00:00:00
1722.0,north,2020-06-29 00:00:00
1662.0,south,2020-06-29 00:00:00
1662.0,east,2020-06-29 00:00:00
1503.0,west,2020-06-29 00:00:00
1794.0,north,2020-06-30 00:00:00
1572.0,south,2020-06-30 00:00:00
1668.0,east,2020-06-30 00:00:00
1647.0,west,2020-06-30 00:00:00
1632.0,north,2020-07-01 00:00:00
1578.0,south,2020-07-01 00:00:00
1650.0,east,2020-07-01 00:00:00
1797.0,west,2020-07-01 00:00:00
1734.0,north,2020-07-02 00:00:00
1734.0,south,2020-07-02 00:00:00
1581.0,east,2020-07-02 00:00:00
1665.0,west,2020-07-02 00:00:00
1695.0,north,2020-07-03 00:00:00
1701.0,south,2020-07-03 00:00:00
1584.0,east,2020-07-03 00:00:00
1518.0,west,2020-07-03 00:00:00
1737.0,north,2020-07-04 00:00:00
1656.0,south,2020-07-04 00:00:00
1695.0,east,2020-07-04 00:00:00
1563.0,west,2020-07-04 00:00:00
1788.0,north,2020-07-05 00:00:00
1746.0,south,2020-07-05 00:00:00
1647.0,east,2020-07-05 00:00:00
1527.0,west,2020-07-05 00:00:00
1548.0,north,2020-07-06 00:00:00
1572.0,south,2020-07-06 00:00:00
1569.0,east,2020-07-06 00:00:00
1527.0,west,2020-07-06 00:00:00
1500.0,north,2020-07-07 00:00:00
1791.0,south,2020-07-07 00:00:00
1656.0,east,2020-07-07 00:00:00
1743.0,west,2020-07-07 00:00:00
1563.0,north,2020-07-08 00:00:00
1722.0,south,2020-07-08 00:00:00
1758.0,east,2020-07-08 00:00:00
1524.0,west,2020-07-08 00:00:00
1788.0,north,2020-07-09 00:00:00
1713.0,south,2020-07-09 00:00:00
1596.0,east,2020-07-09 00:00:00
1716.0,west,2020-07-09 00:00:00
1587.0,north,2020-07-10 00:00:00
1509.0,south,2020-07-10 00:00:00
1698.0,east,2020-07-10 00:00:00
1515.0,west,2020-07-10 00:00:00
1500.0,north,2020-07-11 00:00:00
1689.0,south,2020-07-11 00:00:00
1554.0,east,2020-07-11 00:00:00
1509.0,west,2020-07-11 00:00:00
1746.0,north,2020-07-12 00:00:00
1572.0,south,2020-07-12 00:00:00
1773.0,east,2020-07-12 00:00:00
1596.0,west,2020-07-12 00:00:00
1680.0,north,2020-07-13 00:00:00
1764.0,south,2020-07-13 00:00:00
1782.0,east,2020-07-13 00:00:00
1728.0,west,2020-07-13 00:00:00
1557.0,north,2020-07-14 00:00:00
1515.0,south,2020-07-14 00:00:00
1695.0,east,2020-07-14 00:00:00
1500.0,west,2020-07-14 00:00:00
1542.0,north,2020-07-15 00:00:00
1740.0,south,2020-07-15 00:00:00
1647.0,east,2020-07-15 00:00:00
1596.0,west,2020-07-15 00:00:00
1515.0,north,2020-07-16 00:00:00
1731.0,south,2020-07-16 00:00:00
1605.0,east,2020-07-16 00:00:00
1791.0,west,2020-07-16 00:00:00
1794.0,north,2020-07-17 00:00:00
1677.0,south,2020-07-17 00:00:00
1641.0,east,2020-07-17 00:00:00
1773.0,west,2020-07-17 00:00:00
1623.0,north,2020-07-18 00:00:00
1707.0,south,2020-07-18 00:00:00
1749.0,east,2020-07-18 00:00:00
1797.0,west,2020-07-18 00:00:00
1614.0,north,2020-07-19 00:00:00
1653.0,south,2020-07-19 00:00:00
1674.0,east,2020-07-19 00:00:00
1779.0,west,2020-07-19 00:00:00
1797.0,north,2020-07-20 00:00:00
1560.0,south,2020-07-20 00:00:00
1638.0,east,2020-07-20 00:00:00
1716.0,west,2020-07-20 00:00:00
1572.0,north,2020-07-21 00:00:00
1767.0,south,2020-07-21 00:00:00
1689.0,east,2020-07-21 00:00:00
1734.0,west,2020-07-21 00:00:00
1668.0,north,2020-07-22 00:00:00
1728.0,south,2020-07-22 00:00:00
1668.0,east,2020-07-22 00:00:00
1584.0,west,2020-07-22 00:00:00
1692.0,north,2020-07-23 00:00:00
1710.0,south,2020-07-23 00:00:00
1758.0,east,2020-07-23 00:00:00
1545.0,west,2020-07-23 00:00:00
1530.0,north,2020-07-24 00:00:00
1530.0,south,2020-07-24 00:00:00
1575.0,east,2020-07-24 00:00:00
1776.0,west,2020-07-24 00:00:00
1794.0,north,2020-07-25 00:00:00
1647.0,south,2020-07-25 00:00:00
1611.0,east,2020-07-25 00:00:00
1704.0,west,2020-07-25 00:00:00
1569.0,north,2020-07-26 00:00:00
1659.0,south,2020-07-26 00:00:00
1575.0,east,2020-07-26 00:00:00
1788.0,west,2020-07-26 00:00:00
